"molecule"	"famille"
"DOMPERIDONE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"DOSULEPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DOSULEPINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DOXAZOSINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DOXAZOSINE"	"ANTIHYPERTENSEURS ALPHA-BLOQUANTS"
"DOXAZOSINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DOXEPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DOXEPINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DULOXETINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"ENTACAPONE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ESCITALOPRAM"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"FELODIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"FENSPIRIDE"	"MEDICAMENTS SEDATIFS"
"FLUOXETINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"FLUPHENAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"FLUPHENAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"FLUVOXAMINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"IMIPRAMINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"IMIPRAMINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"IMIPRAMINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"IPRONIAZIDE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"ISOSORBIDE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ISOSORBIDE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ISRADIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"LACIDIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"LERCANIDIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"LEVODOPA"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"LEVOMEPROMAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"LEVOMEPROMAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"LINEZOLIDE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"LINSIDOMINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"LINSIDOMINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"LISURIDE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"MANIDIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"MAPROTILINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"MAPROTILINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"METOPIMAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"METOPIMAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"MILLEPERTUIS"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"MILNACIPRAN"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"MOCLOBEMIDE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"MOLSIDOMINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"MOLSIDOMINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"NALMEFENE"	"MORPHINIQUES ANTAGONISTES PARTIELS"
"NALTREXONE"	"MORPHINIQUES ANTAGONISTES PARTIELS"
"NICARDIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"NICORANDIL"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"NICORANDIL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"NIFEDIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"NIMODIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"NITRENDIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"NORTRIPTYLINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"NORTRIPTYLINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"OPIPRAMOL"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"OPIPRAMOL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"OXITRIPTAN"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"OXOMEMAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"OXOMEMAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PAROXETINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"PASIREOTIDE"	"ANALOGUES DE LA SOMATOSTATINE"
"PASIREOTIDE"	"BRADYCARDISANTS"
"PERAMPANEL"	"ANTICONVULSIVANTS METABOLISES"
"PERAMPANEL"	"MEDICAMENTS SEDATIFS"
"PERGOLIDE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PERPHENAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PERPHENAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PETHIDINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"PIPERAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PIPOTIAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PIRIBEDIL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"POLY (STYRENESULFONATE DE CALCIUM)"	"RESINES CHELATRICES"
"PRAMIPEXOLE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PRAZOSINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PRAZOSINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PROCHLORPERAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PROCHLORPERAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PROMETHAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PROMETHAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PROPERICIAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"QUETIAPINE"	"SUBSTRATS A RISQUE DU CYP3A4"
"RASAGILINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ROPINIROLE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"RUXOLITINIB"	"INHIBITEURS DES TYROSINE KINASES"
"SELEGILINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"SERTRALINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"SEVELAMER"	"RESINES CHELATRICES"
"SIBUTRAMINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"SILDENAFIL"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"SILDENAFIL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"SILODOSINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"SILODOSINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TADALAFIL"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TADALAFIL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TAMSULOSINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TAMSULOSINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TELAPREVIR"	"INHIBITEURS PUISSANTS DU CYP3A4"
"TERAZOSINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TERAZOSINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TERPINE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"THIOPROPERAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TOLOXATONE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"TRAMADOL"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"TRETINOINE"	"RETINOIDES"
"TRIFLUOPERAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TRIMIPRAMINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TRIMIPRAMINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TRINITRINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TRINITRINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"URAPIDIL"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"VANDETANIB"	"INHIBITEURS DES TYROSINE KINASES"
"VARDENAFIL"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"VARDENAFIL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"VENLAFAXINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"ACEPROMETAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ALIZAPRIDE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"AMIFOSTINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ARIPIPRAZOLE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ASENAPINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"AVANAFIL"	"SUBSTRATS A RISQUE DU CYP3A4"
"BACLOFENE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"BLEU DE METHYLENE"	"IMAO-A REVERSIBLES, Y COMPRIS LINEZOLIDE ET BLEU DE METHYLENE"
"BORTEZOMIB"	"CYTOTOXIQUES"
"BOSUTINIB"	"INHIBITEURS DES TYROSINE KINASES"
"CABAZITAXEL"	"SUBSTRATS A RISQUE DU CYP3A4"
"CICLESONIDE"	"AUTRES CORTICOIDES, NOTAMMENT INHALES"
"CLOZAPINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"COBICISTAT"	"INHIBITEURS PUISSANTS DU CYP3A4"
"DABRAFENIB"	"INDUCTEURS ENZYMATIQUES"
"DABRAFENIB"	"INHIBITEURS DES TYROSINE KINASES"
"DROPERIDOL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ENZALUTAMIDE"	"INDUCTEURS ENZYMATIQUES"
"FLUANISONE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"FLUPENTIXOL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"HALOPERIDOL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"HEXOBARBITAL"	"BARBITURIQUES"
"IPRONIAZIDE"	"IMAO IRREVERSIBLES"
"IRINOTECAN"	"SUBSTRATS A RISQUE DU CYP3A4"
"LINEZOLIDE"	"IMAO-A REVERSIBLES, Y COMPRIS LINEZOLIDE ET BLEU DE METHYLENE"
"LOFLAZEPATE"	"BENZODIAZEPINES ET APPARENTES"
"LOFLAZEPATE"	"MEDICAMENTS SEDATIFS"
"LOXAPINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"MOCLOBEMIDE"	"IMAO-A REVERSIBLES, Y COMPRIS LINEZOLIDE ET BLEU DE METHYLENE"
"OLANZAPINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PALIPERIDONE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PENFLURIDOL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PIMOZIDE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"PIPAMPERONE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"RASAGILINE"	"IMAO-B REVERSIBLES"
"RISPERIDONE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ROTIGOTINE"	"ANTIPARKINSONIENS DOPAMINERGIQUES"
"ROTIGOTINE"	"DOPAMINERGIQUES"
"SECOBARBITAL"	"BARBITURIQUES"
"SELEGILINE"	"IMAO-B REVERSIBLES"
"SULPIRIDE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"SULTOPRIDE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TIAPRIDE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TRIFLUPERIDOL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"VARDENAFIL"	"SUBSTRATS A RISQUE DU CYP3A4"
"VINBARBITAL"	"BARBITURIQUES"
"ZUCLOPENTHIXOL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ADALIMUMAB"	"ANTI-TNF ALPHA"
"ARTENIMOL"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"AVANAFIL"	"INHIBITEURS DE LA PHOSPHODIESTERASE DE TYPE 5"
"AVANAFIL"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"AZACITIDINE"	"CYTOTOXIQUES"
"BENDAMUSTINE"	"CYTOTOXIQUES"
"BETAMETHASONE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"BUDESONIDE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"BUPROPION"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"BUPROPION"	"SYMPATHOMIMETIQUES INDIRECTS"
"CABOZANTINIB"	"INHIBITEURS DES TYROSINE KINASES"
"CERTOLUZUMAB"	"ANTI-TNF ALPHA"
"CHLOROQUINE"	"ANTIPARASITAIRES SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"CHLOROQUINE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"CLOFARABINE"	"CYTOTOXIQUES"
"CORTISONE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"CORTIVAZOL"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"DEXAMETHASONE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"DEXRAZOXANE"	"CYTOTOXIQUES"
"ENTACAPONE"	"INHIBITEURS DE LA CATECHOL-O-METHYLTRANSFERASE (COMT)"
"ERIBULINE"	"CYTOTOXIQUES"
"ESLICARBAMAZEPINE"	"INDUCTEURS ENZYMATIQUES"
"ESTRADIOL"	"ESTROPROGESTATIFS CONTRACEPTIFS"
"ETANERCEPT"	"ANTI-TNF ALPHA"
"GOLIMUMAB"	"ANTI-TNF ALPHA"
"INFLIXIMAB"	"ANTI-TNF ALPHA"
"METHYLPREDNISOLONE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"NELARABINE"	"CYTOTOXIQUES"
"NOMEGESTROL"	"PROGESTATIFS CONTRACEPTIFS"
"NORELGESTROMINE"	"PROGESTATIFS CONTRACEPTIFS"
"NORGESTIMATE"	"PROGESTATIFS CONTRACEPTIFS"
"PIPERAQUINE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"PIXANTRONE"	"CYTOTOXIQUES"
"PONATINIB"	"INHIBITEURS DES TYROSINE KINASES"
"PREDNISOLONE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"PREDNISONE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"RIOCIGUAT"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ROTAVIRUS"	"VACCINS VIVANTS ATTENUES"
"TEMSIROLIMUS"	"IMMUNOSUPPRESSEURS"
"TETRACOSACTIDE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"TOLCAPONE"	"ANTIPARKINSONIENS DOPAMINERGIQUES"
"TOLCAPONE"	"DOPAMINERGIQUES"
"TOLCAPONE"	"INHIBITEURS DE LA CATECHOL-O-METHYLTRANSFERASE (COMT)"
"TOLCAPONE"	"MEDICAMENTS SEDATIFS"
"TOLCAPONE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"TRIAMCINOLONE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE)"
"TRIMIPRAMINE"	"MEDICAMENTS MIXTES ADRENERGIQUES-SEROTONINERGIQUES"
"TRIMIPRAMINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"VANDETANIB"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"VINFLUNINE"	"CYTOTOXIQUES"
"VIRUS VIVANT ATTENUE DE LA GRIPPE"	"VACCINS VIVANTS ATTENUES"
" SODIUM (OXYBATE DE)"	"MEDICAMENTS SEDATIFS"
"ACETYLSULFAFURAZOL"	"MEDICAMENTS METHEMOGLOBINISANTS"
"AXITINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"BENZOCAINE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"BOSUTINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"CABOZANTINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"CERTOLIZUMAB"	"ANTI-TNF ALPHA"
"CRIZOTINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"DABRAFENIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"DAPSONE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"DASATINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"DEXLANSOPRAZOLE"	"ANTISECRETOIRES INHIBITEURS DE LA POMPE A PROTONS"
"ERLOTINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"ESCLICARBAZEPINE"	"INDUCTEURS ENZYMATIQUES"
"ETORICOXIB"	"ANTI-INFLAMMATOIRES NON STEROIDIENS"
"ETORICOXIB"	"HYPERKALIEMIANTS"
"FLUTAMIDE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"GEFITINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"HYDROXYZINE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"HYDROXYZINE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"IBRUTINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"IMATINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"LANTHANE"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"LAPATINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"METOCLOPRAMIDE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"NILOTINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"OMBITASVIR"	"OMBITASVIR + PARITAPREVIR"
"PARITAPREVIR"	"OMBITASVIR + PARITAPREVIR"
"PAZOPANIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"PONATINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"PRILOCAINE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"RASAGILINE"	"IMAO-B"
"RUXOLITINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"SELEGILINE"	"IMAO-B"
"SODIUM (NITROPRUSSIATE DE)"	"MEDICAMENTS METHEMOGLOBINISANTS"
"SORAFENIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"SULFACETAMIDE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"SULFADIAZINE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"SULFADOXINE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"SULFAFURAZOL"	"MEDICAMENTS METHEMOGLOBINISANTS"
"SULFAGUANIDINE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"SULFAMETHIZOL"	"MEDICAMENTS METHEMOGLOBINISANTS"
"SULFAMETHOXAZOLE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"SULFAMOXOLE"	"MEDICAMENTS METHEMOGLOBINISANTS"
"SUNITINIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"TICAGRELOR"	"SUBSTRATS A RISQUE DU CYP3A4"
"TIPRANAVIR"	"INHIBITEURS PUISSANTS DU CYP3A4"
"VANDETANIB"	"INHIBITEURS DES TYROSINE KINASES METABOLISES"
"VINFLUNINE"	"SUBSTRATS A RISQUE DU CYP3A4"
"VIRUS VARICELLE-ZONA"	"VACCINS VIVANTS ATTENUES"
